tarih,urun_kodu,urun_adi,satis_adedi,birim_fiyat,promosyon_var_mi,resmi_tatil_mi,yil,ay,ayin_gunu,haftanin_gunu,hafta_numarasi,ceyrek,hafta_sonu_mu,yaz_mevsimi_mi,fiyat_endeksi,lag_1,lag_7,lag_14,lag_28,hareketli_ortalama_7,hareketli_ortalama_28,hareketli_std_7
2022-02-24,ZEYTY,Zeytinyağı 1L,327.0,217.09,0,0,2022,2,24,3,8,1,0,0,0.8749219143576826,335.0,294.0,322.0,306.0,304.14285714285717,309.10714285714283,54.090752664476064
2022-02-25,SARDL,Sardalya Konservesi,440.0,23.07,0,0,2022,2,25,4,8,1,0,0,0.8692539562923889,480.0,403.0,203.0,450.0,417.64285714285717,407.75,66.28895979328836
2022-02-25,SOMON,Somon Konservesi,194.0,65.59,0,0,2022,2,25,4,8,1,0,0,0.8557077625570776,179.0,188.0,164.0,185.0,175.42857142857142,175.05357142857142,31.245571114731007
2022-02-25,TON160,Ton Balığı Konservesi 160g,593.0,49.77,0,0,2022,2,25,4,8,1,0,0,0.8797171895713655,679.0,581.0,565.0,543.0,554.6428571428571,537.703125,78.96344844594996
2022-02-25,TON80,Ton Balığı Konservesi 80g,889.0,28.3,0,0,2022,2,25,4,8,1,0,0,0.8570563294972743,904.0,936.0,976.0,854.0,911.7142857142857,869.0357142857143,160.30670009465624
2022-02-25,ZEYTY,Zeytinyağı 1L,316.0,222.43,0,0,2022,2,25,4,8,1,0,0,0.8964433249370277,327.0,370.0,454.0,297.0,308.85714285714283,309.85714285714283,54.49595878420274
2022-02-26,SARDL,Sardalya Konservesi,321.0,23.1,0,0,2022,2,26,5,8,1,1,0,0.8703843255463453,440.0,363.5,330.0,347.0,422.92857142857144,407.39285714285717,66.40182513269039
2022-02-26,SOMON,Somon Konservesi,149.0,66.46,0,0,2022,2,26,5,8,1,1,0,0.8670580560991519,194.0,139.0,151.0,141.0,176.28571428571428,175.375,31.726509870633848
2022-02-26,TON160,Ton Balığı Konservesi 160g,394.0,49.52,0,0,2022,2,26,5,8,1,1,0,0.8752982766239505,593.0,516.5,355.0,425.0,556.3571428571429,539.4888392857143,79.75729553135686
2022-02-26,TON80,Ton Balığı Konservesi 80g,743.0,28.69,1,0,2022,2,26,5,8,1,1,0,0.8688673531193216,889.0,727.0,669.0,643.0,905.0,870.2857142857143,160.10413278030427
2022-02-26,ZEYTY,Zeytinyağı 1L,269.0,216.34,1,0,2022,2,26,5,8,1,1,0,0.8718992443324937,316.0,242.0,216.0,262.0,301.14285714285717,310.5357142857143,47.81014038684184
2022-02-27,SARDL,Sardalya Konservesi,396.0,23.29,1,0,2022,2,27,6,8,1,1,0,0.8775433308214017,321.0,324.0,275.0,299.0,416.85714285714283,406.4642857142857,74.22360040541597
2022-02-27,SOMON,Somon Konservesi,125.0,65.85,0,0,2022,2,27,6,8,1,1,0,0.8590998043052837,149.0,128.0,136.0,128.0,177.71428571428572,175.66071428571428,29.942802617180426
2022-02-27,TON160,Ton Balığı Konservesi 160g,368.0,47.68,0,0,2022,2,27,6,8,1,1,0,0.8427750773309766,394.0,452.0,385.0,566.5,538.8571428571429,538.3816964285714,100.66020162147602
2022-02-27,TON80,Ton Balığı Konservesi 80g,676.0,27.76,0,0,2022,2,27,6,8,1,1,0,0.840702604482132,743.0,725.0,622.0,714.0,907.2857142857143,873.8571428571429,157.22776926666418
2022-02-27,ZEYTY,Zeytinyağı 1L,204.0,210.41,0,0,2022,2,27,6,8,1,1,0,0.848,269.0,230.0,231.0,220.0,305.0,310.7857142857143,43.100657380910874
2022-02-28,SARDL,Sardalya Konservesi,433.0,22.63,0,0,2022,2,28,0,9,1,0,0,0.8526752072343632,396.0,389.0,575.0,454.0,427.14285714285717,409.92857142857144,63.41248187181189
2022-02-28,SOMON,Somon Konservesi,193.0,69.65,0,0,2022,2,28,0,9,1,0,0,0.908675799086758,125.0,212.0,179.0,296.5,177.28571428571428,175.55357142857142,30.782648173466605
2022-02-28,TON160,Ton Balığı Konservesi 160g,772.0,47.83,1,0,2022,2,28,0,9,1,0,0,0.8454264250994254,368.0,522.0,610.0,708.0,526.8571428571429,531.2924107142857,116.50097077053138
2022-02-28,TON80,Ton Balığı Konservesi 80g,880.0,28.63,0,0,2022,2,28,0,9,1,0,0,0.8670502725620834,676.0,1196.0,1085.0,971.0,900.2857142857143,872.5,167.45418705396625
2022-02-28,ZEYTY,Zeytinyağı 1L,251.0,219.46,0,0,2022,2,28,0,9,1,0,0,0.8844735516372796,204.0,301.0,405.0,467.0,301.2857142857143,310.2142857142857,51.031736157396175
2022-03-01,SARDL,Sardalya Konservesi,429.0,23.25,0,0,2022,3,1,1,9,1,0,0,0.8760361718161266,433.0,509.0,436.0,429.0,433.42857142857144,409.17857142857144,61.141522014795584
2022-03-01,SOMON,Somon Konservesi,198.0,67.37,0,0,2022,3,1,1,9,1,0,0,0.8789302022178734,193.0,179.0,201.0,200.0,174.57142857142858,171.85714285714286,27.915689392986742
2022-03-01,TON160,Ton Balığı Konservesi 160g,515.0,47.89,0,0,2022,3,1,1,9,1,0,0,0.8464869642068051,772.0,629.0,582.0,767.0,562.5714285714286,533.578125,148.64819445350057
2022-03-01,TON80,Ton Balığı Konservesi 80g,918.0,28.55,0,0,2022,3,1,1,9,1,0,0,0.8646274984857661,880.0,922.0,880.0,1005.0,855.1428571428571,869.25,105.62895526547699
2022-03-01,ZEYTY,Zeytinyağı 1L,240.0,212.35,0,0,2022,3,1,1,9,1,0,0,0.8558186397984886,251.0,357.0,317.0,322.0,294.14285714285717,302.5,54.462306755616375
2022-03-02,SARDL,Sardalya Konservesi,452.0,23.3,0,0,2022,3,2,2,9,1,0,0,0.8779201205727205,429.0,455.0,447.0,409.0,422.0,409.17857142857144,51.354973793522134
2022-03-02,SOMON,Somon Konservesi,186.0,66.53,0,0,2022,3,2,2,9,1,0,0,0.8679712981082843,198.0,203.0,159.0,181.0,177.28571428571428,171.78571428571428,29.307076993531105
2022-03-02,TON160,Ton Balığı Konservesi 160g,474.0,48.77,0,0,2022,3,2,2,9,1,0,0,0.8620415377817057,515.0,503.0,607.0,255.6875,546.2857142857143,524.578125,146.38501094228
2022-03-02,TON80,Ton Balığı Konservesi 80g,838.0,28.24,0,0,2022,3,2,2,9,1,0,0,0.8552392489400362,918.0,972.0,968.0,866.0,854.5714285714286,866.1428571428571,105.21700930752117
2022-03-02,ZEYTY,Zeytinyağı 1L,303.0,210.58,0,0,2022,3,2,2,9,1,0,0,0.8486851385390429,240.0,335.0,323.0,341.0,277.42857142857144,299.57142857142856,49.70196891759634
2022-03-03,SARDL,Sardalya Konservesi,371.0,22.85,0,0,2022,3,3,3,9,1,0,0,0.8609645817633761,452.0,480.0,346.0,611.0,421.57142857142856,410.7142857142857,51.045264693397954
2022-03-03,SOMON,Somon Konservesi,174.0,62.59,0,0,2022,3,3,3,9,1,0,0,0.8165688193085453,186.0,179.0,175.0,171.0,174.85714285714286,171.96428571428572,27.46772998404107
2022-03-03,TON160,Ton Balığı Konservesi 160g,731.0,49.01,1,0,2022,3,3,3,9,1,0,0,0.866283694211224,474.0,679.0,548.0,610.0,542.1428571428571,532.375,148.21316694930604
2022-03-03,TON80,Ton Balığı Konservesi 80g,823.0,28.67,0,0,2022,3,3,3,9,1,0,0,0.8682616596002423,838.0,904.0,792.0,942.0,835.4285714285714,865.1428571428571,91.60032231176366
2022-03-03,ZEYTY,Zeytinyağı 1L,325.0,220.14,0,0,2022,3,3,3,9,1,0,0,0.8872141057934508,303.0,327.0,294.0,284.0,272.85714285714283,298.2142857142857,44.749035637387635
2022-03-04,SARDL,Sardalya Konservesi,491.0,22.73,0,0,2022,3,4,4,9,1,0,0,0.8564431047475509,371.0,440.0,403.0,413.0,406.0,402.14285714285717,46.690470119715016
2022-03-04,SOMON,Somon Konservesi,149.0,66.76,0,0,2022,3,4,4,9,1,0,0,0.8709719504240052,174.0,194.0,188.0,207.0,174.14285714285714,172.07142857142858,27.40698555373895
2022-03-04,TON160,Ton Balığı Konservesi 160g,511.0,50.14,0,0,2022,3,4,4,9,1,0,0,0.8862571807335395,731.0,593.0,581.0,626.0,549.5714285714286,536.6964285714286,157.2438203797499
2022-03-04,TON80,Ton Balığı Konservesi 80g,772.0,28.8,0,0,2022,3,4,4,9,1,0,0,0.872198667474258,823.0,889.0,936.0,1018.0,823.8571428571429,860.8928571428571,86.4666189374612
2022-03-04,ZEYTY,Zeytinyağı 1L,342.0,210.71,0,0,2022,3,4,4,9,1,0,0,0.8492090680100756,325.0,316.0,370.0,291.0,272.57142857142856,299.67857142857144,44.350336875297565
2022-03-05,SARDL,Sardalya Konservesi,292.0,23.12,0,0,2022,3,5,5,9,1,1,0,0.8711379050489827,491.0,321.0,363.5,370.5,413.2857142857143,404.92857142857144,55.942572595219765
2022-03-05,SOMON,Somon Konservesi,145.5,66.44,0,0,2022,3,5,5,9,1,1,0,0.8667971298108283,149.0,149.0,139.0,148.0,167.71428571428572,170.0,27.250163826506217
2022-03-05,TON160,Ton Balığı Konservesi 160g,379.0,47.72,0,0,2022,3,5,5,9,1,1,0,0.8434821034025629,511.0,394.0,516.5,392.0,537.8571428571429,532.5892857142857,156.52202035861558
2022-03-05,TON80,Ton Balığı Konservesi 80g,662.0,29.17,0,0,2022,3,5,5,9,1,1,0,0.8834039975772259,772.0,743.0,727.0,703.0,807.1428571428571,852.1071428571429,83.01491546990889
2022-03-05,ZEYTY,Zeytinyağı 1L,226.0,214.43,0,0,2022,3,5,5,9,1,1,0,0.8642015113350127,342.0,269.0,242.0,272.0,276.2857142857143,301.5,49.395392112066084
2022-03-06,SARDL,Sardalya Konservesi,324.0,23.09,0,0,2022,3,6,6,9,1,1,0,0.8700075357950264,292.0,396.0,324.0,328.0,409.14285714285717,402.125,64.35689181283949
2022-03-06,SOMON,Somon Konservesi,142.0,67.47,0,0,2022,3,6,6,9,1,1,0,0.8802348336594911,145.5,125.0,128.0,113.0,167.21428571428572,169.91071428571428,27.67950075244785
2022-03-06,TON160,Ton Balığı Konservesi 160g,449.5,47.93,0,0,2022,3,6,6,9,1,1,0,0.8471939902783915,379.0,368.0,452.0,484.0,535.7142857142857,532.125,158.90428385846442
2022-03-06,TON80,Ton Balığı Konservesi 80g,688.0,28.74,0,0,2022,3,6,6,9,1,1,0,0.8703815869170198,662.0,676.0,725.0,580.0,795.5714285714286,850.6428571428571,97.77841810757101
2022-03-06,ZEYTY,Zeytinyağı 1L,207.0,209.26,0,0,2022,3,6,6,9,1,1,0,0.8433652392947103,226.0,204.0,230.0,193.0,270.14285714285717,299.85714285714283,52.99505817032555
2022-03-07,SARDL,Sardalya Konservesi,473.0,22.69,0,0,2022,3,7,0,10,1,0,0,0.8549359457422759,324.0,433.0,389.0,384.0,398.85714285714283,401.98214285714283,72.09583568979225
2022-03-07,SOMON,Somon Konservesi,214.0,67.66,0,0,2022,3,7,0,10,1,0,0,0.8827136333985648,142.0,193.0,212.0,194.0,169.64285714285714,170.94642857142858,23.837495474067516
2022-03-07,TON160,Ton Balığı Konservesi 160g,520.0,47.2,0,0,2022,3,7,0,10,1,0,0,0.83429076447194,449.5,772.0,522.0,568.0,547.3571428571429,530.8928571428571,147.1163695530725
2022-03-07,TON80,Ton Balığı Konservesi 80g,966.0,29.55,0,0,2022,3,7,0,10,1,0,0,0.8949121744397335,688.0,880.0,1196.0,928.0,797.2857142857143,854.5,95.40914401620364
2022-03-07,ZEYTY,Zeytinyağı 1L,317.0,210.95,0,0,2022,3,7,0,10,1,0,0,0.850176322418136,207.0,251.0,301.0,424.0,270.57142857142856,300.35714285714283,52.37956708124883
2022-03-08,SARDL,Sardalya Konservesi,393.0,23.22,0,0,2022,3,8,1,10,1,0,0,0.8749058025621703,473.0,429.0,509.0,440.0,404.57142857142856,405.1607142857143,76.69171433485529
2022-03-08,SOMON,Somon Konservesi,203.0,67.87,0,0,2022,3,8,1,10,1,0,0,0.8854533594259621,214.0,198.0,179.0,174.0,172.64285714285714,171.66071428571428,28.19088843006174
2022-03-08,TON160,Ton Balığı Konservesi 160g,571.0,47.730000000000004,0,0,2022,3,8,1,10,1,0,0,0.8436588599204596,520.0,515.0,629.0,556.0,511.35714285714283,529.1785714285714,108.83577624327495
2022-03-08,TON80,Ton Balığı Konservesi 80g,802.0,27.55,0,0,2022,3,8,1,10,1,0,0,0.8343428225317988,966.0,918.0,922.0,944.0,809.5714285714286,855.8571428571429,111.94024766641789
2022-03-08,ZEYTY,Zeytinyağı 1L,354.0,214.89,0,0,2022,3,8,1,10,1,0,0,0.8660554156171284,317.0,240.0,357.0,282.0,280.0,296.5357142857143,54.17871660840012
2022-03-09,SARDL,Sardalya Konservesi,417.0,23.39,0,0,2022,3,9,2,10,1,0,0,0.8813112283345893,393.0,452.0,455.0,502.0,399.42857142857144,403.48214285714283,75.98433422501672
2022-03-09,SOMON,Somon Konservesi,192.0,66.25,0,0,2022,3,9,2,10,1,0,0,0.8643183300717546,203.0,186.0,203.0,181.0,173.35714285714286,172.69642857142858,28.992404588262804
2022-03-09,TON160,Ton Balığı Konservesi 160g,471.0,48.26,0,0,2022,3,9,2,10,1,0,0,0.8530269553689791,571.0,474.0,503.0,517.0,519.3571428571429,529.7142857142857,111.18105140030025
2022-03-09,TON80,Ton Balığı Konservesi 80g,895.0,28.26,0,0,2022,3,9,2,10,1,0,0,0.8558449424591157,802.0,838.0,972.0,866.0,793.0,850.7857142857143,101.29330349698965
2022-03-09,ZEYTY,Zeytinyağı 1L,247.0,216.28,0,0,2022,3,9,2,10,1,0,0,0.8716574307304786,354.0,303.0,335.0,297.0,296.2857142857143,299.10714285714283,57.2005660977648
2022-03-10,SARDL,Sardalya Konservesi,396.0,22.92,0,0,2022,3,10,3,10,1,0,0,0.8636021100226074,417.0,371.0,480.0,445.0,394.42857142857144,400.44642857142856,73.04304014952903
2022-03-10,SOMON,Somon Konservesi,207.0,66.09,0,0,2022,3,10,3,10,1,0,0,0.8622309197651663,192.0,174.0,179.0,189.0,174.21428571428572,173.08928571428572,29.512507437323812
2022-03-10,TON160,Ton Balığı Konservesi 160g,561.0,48.88,0,0,2022,3,10,3,10,1,0,0,0.8639858594785683,471.0,731.0,679.0,503.0,518.9285714285714,528.0714285714286,111.39061471963903
2022-03-10,TON80,Ton Balığı Konservesi 80g,841.0,28.92,0,0,2022,3,10,3,10,1,0,0,0.8758328285887341,895.0,823.0,904.0,925.0,801.1428571428571,851.8214285714286,107.60797456729736
2022-03-10,ZEYTY,Zeytinyağı 1L,279.0,215.82,0,0,2022,3,10,3,10,1,0,0,0.8698035264483627,247.0,325.0,327.0,322.0,288.2857142857143,297.32142857142856,59.954744837847706
2022-03-11,SARDL,Sardalya Konservesi,426.0,23.3,0,0,2022,3,11,4,10,1,0,0,0.8779201205727205,396.0,491.0,440.0,203.0,398.0,398.69642857142856,72.31412955524897
2022-03-11,SOMON,Somon Konservesi,184.0,67.24,0,0,2022,3,11,4,10,1,0,0,0.8772341813437703,207.0,149.0,194.0,164.0,178.92857142857142,173.73214285714286,32.00316204615378
2022-03-11,TON160,Ton Balığı Konservesi 160g,520.0,48.82,0,0,2022,3,11,4,10,1,0,0,0.8629253203711886,561.0,511.0,593.0,565.0,494.64285714285717,530.1428571428571,67.22395052218775
2022-03-11,TON80,Ton Balığı Konservesi 80g,839.0,28.74,0,0,2022,3,11,4,10,1,0,0,0.8703815869170198,841.0,772.0,889.0,976.0,803.7142857142857,848.8214285714286,108.42926155749974
2022-03-11,ZEYTY,Zeytinyağı 1L,398.0,210.61,1,0,2022,3,11,4,10,1,0,0,0.8488060453400504,279.0,342.0,316.0,454.0,281.7142857142857,295.7857142857143,57.73997542348593
2022-03-12,SARDL,Sardalya Konservesi,294.0,23.33,0,0,2022,3,12,5,10,1,1,0,0.8790504898266767,426.0,292.0,321.0,330.0,388.7142857142857,406.6607142857143,61.7891961584285
2022-03-12,SOMON,Somon Konservesi,133.0,68.26,0,0,2022,3,12,5,10,1,1,0,0.8905414220482714,184.0,145.5,149.0,151.0,183.92857142857142,174.44642857142858,29.155371962739732
2022-03-12,TON160,Ton Balığı Konservesi 160g,394.0,48.45,0,0,2022,3,12,5,10,1,1,0,0.8563853292090146,520.0,379.0,394.0,355.0,495.92857142857144,528.5357142857143,67.67349836496118
2022-03-12,TON80,Ton Balığı Konservesi 80g,765.0,28.29,1,0,2022,3,12,5,10,1,1,0,0.8567534827377346,839.0,662.0,743.0,669.0,813.2857142857143,843.9285714285714,108.11986293879905
2022-03-12,ZEYTY,Zeytinyağı 1L,201.0,211.98,0,0,2022,3,12,5,10,1,1,0,0.8543274559193954,398.0,226.0,269.0,216.0,289.7142857142857,293.7857142857143,70.05168160178664
2022-03-13,SARDL,Sardalya Konservesi,289.0,22.72,0,0,2022,3,13,6,10,1,1,0,0.8560663149962321,294.0,324.0,396.0,275.0,389.0,405.375,61.26989472816151
2022-03-13,SOMON,Somon Konservesi,183.0,65.26,1,0,2022,3,13,6,10,1,1,0,0.8514024787997391,133.0,142.0,125.0,136.0,182.14285714285714,173.80357142857142,32.13216753467134
2022-03-13,TON160,Ton Balığı Konservesi 160g,380.0,48.25,0,0,2022,3,13,6,10,1,1,0,0.8528501988510826,394.0,449.5,368.0,385.0,498.07142857142856,529.9285714285714,63.46024252201059
2022-03-13,TON80,Ton Balığı Konservesi 80g,569.0,28.12,0,0,2022,3,13,6,10,1,1,0,0.8516050878255602,765.0,688.0,676.0,622.0,828.0,847.3571428571429,89.50605193691246
2022-03-13,ZEYTY,Zeytinyağı 1L,200.0,215.78,0,0,2022,3,13,6,10,1,1,0,0.8696423173803527,201.0,207.0,204.0,231.0,286.14285714285717,293.25,74.34699853037907
2022-03-14,SARDL,Sardalya Konservesi,407.0,23.22,0,0,2022,3,14,0,11,1,0,0,0.8749058025621703,289.0,473.0,433.0,575.0,384.0,405.875,68.4641025160874
2022-03-14,SOMON,Somon Konservesi,204.0,65.44,0,0,2022,3,14,0,11,1,0,0,0.8537508153946509,183.0,214.0,193.0,179.0,188.0,175.48214285714286,26.907248094147327
2022-03-14,TON160,Ton Balığı Konservesi 160g,490.0,49.87,0,0,2022,3,14,0,11,1,0,0,0.8814847547503313,380.0,520.0,772.0,610.0,488.14285714285717,529.75,76.43609219783684
2022-03-14,TON80,Ton Balığı Konservesi 80g,825.5,28.1,0,0,2022,3,14,0,11,1,0,0,0.8509993943064809,569.0,966.0,880.0,1085.0,811.0,845.4642857142857,124.8505773581628
2022-03-14,ZEYTY,Zeytinyağı 1L,372.0,216.5,0,0,2022,3,14,0,11,1,0,0,0.872544080604534,200.0,317.0,251.0,405.0,285.14285714285717,292.14285714285717,75.62501475796785
2022-03-15,SARDL,Sardalya Konservesi,413.0,22.95,0,0,2022,3,15,1,11,1,0,0,0.8647324792765637,407.0,393.0,429.0,436.0,374.57142857142856,399.875,57.89316926563127
2022-03-15,SOMON,Somon Konservesi,188.0,65.43,0,0,2022,3,15,1,11,1,0,0,0.8536203522504893,204.0,203.0,198.0,201.0,186.57142857142858,176.375,25.526829956323265
2022-03-15,TON160,Ton Balığı Konservesi 160g,468.0,49.11,0,0,2022,3,15,1,11,1,0,0,0.86805125939019,490.0,571.0,515.0,582.0,483.85714285714283,525.4642857142857,75.18295146159278
2022-03-15,TON80,Ton Balığı Konservesi 80g,1082.0,28.13,0,0,2022,3,15,1,11,1,0,0,0.8519079345850998,825.5,802.0,918.0,880.0,790.9285714285714,836.1964285714286,105.5866265882457
2022-03-15,ZEYTY,Zeytinyağı 1L,308.0,209.32,0,0,2022,3,15,1,11,1,0,0,0.8436070528967254,372.0,354.0,240.0,317.0,293.0,290.9642857142857,82.06907659608052
2022-03-16,SARDL,Sardalya Konservesi,371.0,23.25,0,0,2022,3,16,2,11,1,0,0,0.8760361718161266,413.0,417.0,452.0,447.0,377.42857142857144,399.05357142857144,59.42742672890216
2022-03-16,SOMON,Somon Konservesi,179.0,67.83,0,0,2022,3,16,2,11,1,0,0,0.884931506849315,188.0,192.0,186.0,159.0,184.42857142857142,175.91071428571428,24.527923834255592
2022-03-16,TON160,Ton Balığı Konservesi 160g,504.0,49.39,0,0,2022,3,16,2,11,1,0,0,0.8730004418912947,468.0,471.0,474.0,607.0,469.14285714285717,521.3928571428571,64.62308300555527
2022-03-16,TON80,Ton Balığı Konservesi 80g,907.0,28.96,0,0,2022,3,16,2,11,1,0,0,0.8770442156268927,1082.0,895.0,838.0,968.0,830.9285714285714,843.4107142857143,152.9113110519264
2022-03-16,ZEYTY,Zeytinyağı 1L,308.0,204.25,0,0,2022,3,16,2,11,1,0,0,0.8231738035264483,308.0,247.0,303.0,323.0,286.42857142857144,290.64285714285717,78.11712817484852
2022-03-17,SARDL,Sardalya Konservesi,491.0,23.17,0,0,2022,3,17,3,11,1,0,0,0.8730218538055766,371.0,396.0,371.0,346.0,370.85714285714283,396.3392857142857,56.80794713015813
2022-03-17,SOMON,Somon Konservesi,296.5,67.15,0,0,2022,3,17,3,11,1,0,0,0.8760600130463144,179.0,207.0,174.0,175.0,182.57142857142858,176.625,24.350613564187196
2022-03-17,TON160,Ton Balığı Konservesi 160g,482.0,50.19,0,0,2022,3,17,3,11,1,0,0,0.8871409633230225,504.0,561.0,731.0,548.0,473.85714285714283,517.7142857142857,65.9707727493235
2022-03-17,TON80,Ton Balığı Konservesi 80g,943.0,28.2,0,0,2022,3,17,3,11,1,0,0,0.8540278619018775,907.0,841.0,823.0,792.0,832.6428571428571,841.2321428571429,153.81393366816977
2022-03-17,ZEYTY,Zeytinyağı 1L,334.0,217.94,0,0,2022,3,17,3,11,1,0,0,0.8783476070528967,308.0,279.0,325.0,294.0,295.14285714285717,290.10714285714283,76.36846768884953
2022-03-18,SARDL,Sardalya Konservesi,410.0,23.63,0,0,2022,3,18,4,11,1,0,0,0.8903541823662396,491.0,426.0,491.0,403.0,384.42857142857144,401.51785714285717,72.88771534092037
2022-03-18,SOMON,Somon Konservesi,199.0,66.95,0,0,2022,3,18,4,11,1,0,0,0.8734507501630789,296.5,184.0,149.0,188.0,195.35714285714286,180.96428571428572,49.65943539559745
2022-03-18,TON160,Ton Balığı Konservesi 160g,600.0,49.63,0,0,2022,3,18,4,11,1,0,0,0.8772425983208131,482.0,520.0,511.0,581.0,462.57142857142856,515.3571428571429,54.30425748458782
2022-03-18,TON80,Ton Balığı Konservesi 80g,902.0,28.37,0,0,2022,3,18,4,11,1,0,0,0.8591762568140521,943.0,839.0,772.0,936.0,847.2142857142857,846.625,159.4652148962422
2022-03-18,ZEYTY,Zeytinyağı 1L,338.0,215.58,0,0,2022,3,18,4,11,1,0,0,0.8688362720403023,334.0,398.0,342.0,370.0,303.0,291.5357142857143,77.25498905140904
2022-03-19,SARDL,Sardalya Konservesi,315.0,23.3,0,0,2022,3,19,5,11,1,1,0,0.8779201205727205,410.0,294.0,292.0,363.5,382.14285714285717,401.76785714285717,71.60639769235833
2022-03-19,SOMON,Somon Konservesi,136.0,66.59,0,0,2022,3,19,5,11,1,1,0,0.868754076973255,199.0,133.0,145.5,139.0,197.5,181.35714285714286,49.410693849273756
2022-03-19,TON160,Ton Balığı Konservesi 160g,364.0,48.2,0,0,2022,3,19,5,11,1,1,0,0.8519664162615996,600.0,394.0,379.0,516.5,474.0,516.0357142857143,73.44839458195592
2022-03-19,TON80,Ton Balığı Konservesi 80g,633.0,30.18,0,0,2022,3,19,5,11,1,1,0,0.9139915202907328,902.0,765.0,662.0,727.0,856.2142857142857,845.4107142857143,160.69740122946826
2022-03-19,ZEYTY,Zeytinyağı 1L,256.0,226.28,0,0,2022,3,19,5,11,1,1,0,0.9119596977329975,338.0,201.0,226.0,242.0,294.42857142857144,290.39285714285717,67.69504448347047
2022-03-20,SARDL,Sardalya Konservesi,332.0,23.76,1,0,2022,3,20,6,11,1,1,0,0.8952524491333836,315.0,289.0,324.0,324.0,385.14285714285717,400.0357142857143,67.62748103009739
2022-03-20,SOMON,Somon Konservesi,133.0,67.26,0,0,2022,3,20,6,11,1,1,0,0.8774951076320939,136.0,183.0,142.0,128.0,197.92857142857142,181.25,48.76681639139851
2022-03-20,TON160,Ton Balığı Konservesi 160g,375.0,48.3,0,0,2022,3,20,6,11,1,1,0,0.8537339814405656,364.0,380.0,449.5,452.0,469.7142857142857,510.5892857142857,79.51879083108673
2022-03-20,TON80,Ton Balığı Konservesi 80g,602.0,29.38,0,0,2022,3,20,6,11,1,1,0,0.8897637795275589,633.0,569.0,688.0,725.0,837.3571428571429,842.0535714285714,179.79495596505518
2022-03-20,ZEYTY,Zeytinyağı 1L,199.0,213.13,0,0,2022,3,20,6,11,1,1,0,0.8589622166246851,256.0,200.0,207.0,230.0,302.2857142857143,290.89285714285717,57.46220289812043
2022-03-21,SARDL,Sardalya Konservesi,422.0,23.6,0,0,2022,3,21,0,12,1,0,0,0.8892238131122834,332.0,407.0,473.0,389.0,391.2857142857143,400.32142857142856,58.818121600161824
2022-03-21,SOMON,Somon Konservesi,211.0,67.87,0,0,2022,3,21,0,12,1,0,0,0.8854533594259621,133.0,204.0,214.0,212.0,190.78571428571428,181.42857142857142,54.62741767560276
2022-03-21,TON160,Ton Balığı Konservesi 160g,522.0,49.76,0,0,2022,3,21,0,12,1,0,0,0.8795404330534687,375.0,490.0,520.0,522.0,469.0,507.8392857142857,80.4756692009042
2022-03-21,TON80,Ton Balığı Konservesi 80g,1020.0,28.71,0,0,2022,3,21,0,12,1,0,0,0.8694730466384009,602.0,825.5,966.0,1196.0,842.0714285714286,837.6607142857143,171.84257053366898
2022-03-21,ZEYTY,Zeytinyağı 1L,467.0,213.7,0,0,2022,3,21,0,12,1,0,0,0.8612594458438286,199.0,372.0,317.0,301.0,302.14285714285717,289.7857142857143,57.759352984108595
2022-03-22,SARDL,Sardalya Konservesi,404.0,22.75,0,0,2022,3,22,1,12,1,0,0,0.8571966842501885,422.0,413.0,393.0,509.0,393.42857142857144,401.5,59.751867872776245
2022-03-22,SOMON,Somon Konservesi,217.0,65.47,0,0,2022,3,22,1,12,1,0,0,0.8541422048271362,211.0,188.0,203.0,179.0,191.78571428571428,181.39285714285714,54.97261222861881
2022-03-22,TON160,Ton Balığı Konservesi 160g,458.0,48.16,0,0,2022,3,22,1,12,1,0,0,0.8512593901900132,522.0,468.0,571.0,629.0,473.57142857142856,507.8392857142857,82.74429918501379
