tarih,urun_kodu,urun_adi,satis_adedi,birim_fiyat,promosyon_var_mi,resmi_tatil_mi
2023-02-01,SARDL,Sardalya Konservesi,429.0,25.41,0,0
2023-02-02,SARDL,Sardalya Konservesi,588.0,25.99,1,0
2023-02-03,SARDL,Sardalya Konservesi,444.0,25.09,0,0
2023-02-04,SARDL,Sardalya Konservesi,281.0,25.33,0,0
2023-02-05,SARDL,Sardalya Konservesi,315.0,25.33,0,0
2023-02-06,SARDL,Sardalya Konservesi,444.0,25.5,0,0
2023-02-07,SARDL,Sardalya Konservesi,444.0,25.21,0,0
2023-02-08,SARDL,Sardalya Konservesi,437.0,25.54,0,0
2023-02-09,SARDL,Sardalya Konservesi,508.0,25.5,0,0
2023-02-10,SARDL,Sardalya Konservesi,443.0,26.06,0,0
2023-02-11,SARDL,Sardalya Konservesi,302.0,25.1,0,0
2023-02-12,SARDL,Sardalya Konservesi,295.0,26.34,0,0
2023-02-13,SARDL,Sardalya Konservesi,425.0,25.43,0,0
2023-02-14,SARDL,Sardalya Konservesi,203.0,25.71,0,0
2023-02-15,SARDL,Sardalya Konservesi,418.0,25.62,0,0
2023-02-16,SARDL,Sardalya Konservesi,409.0,26.21,0,0
2023-02-17,SARDL,Sardalya Konservesi,412.0,26.05,0,0
2023-02-18,SARDL,Sardalya Konservesi,394.0,25.12,1,0
2023-02-19,SARDL,Sardalya Konservesi,320.0,24.69,0,0
2023-02-20,SARDL,Sardalya Konservesi,420.0,24.97,0,0
2023-02-21,SARDL,Sardalya Konservesi,458.0,25.97,0,0
2023-02-22,SARDL,Sardalya Konservesi,599.0,24.85,1,0
2023-02-23,SARDL,Sardalya Konservesi,411.0,26.18,0,0
2023-02-24,SARDL,Sardalya Konservesi,393.0,25.86,0,0
2023-02-25,SARDL,Sardalya Konservesi,312.0,25.8,0,0
2023-02-26,SARDL,Sardalya Konservesi,324.0,25.95,0,0
2023-02-27,SARDL,Sardalya Konservesi,437.0,24.93,0,0
2023-02-28,SARDL,Sardalya Konservesi,357.0,26.37,0,0
2023-03-01,SARDL,Sardalya Konservesi,488.0,26.13,0,0
2023-03-02,SARDL,Sardalya Konservesi,410.0,24.88,0,0
2023-03-03,SARDL,Sardalya Konservesi,402.0,25.92,0,0
2023-03-04,SARDL,Sardalya Konservesi,335.0,26.36,0,0
2023-03-05,SARDL,Sardalya Konservesi,291.0,24.96,0,0
2023-03-06,SARDL,Sardalya Konservesi,458.0,26.07,0,0
2023-03-07,SARDL,Sardalya Konservesi,402.0,26.82,0,0
2023-03-08,SARDL,Sardalya Konservesi,401.0,26.44,0,0
2023-03-09,SARDL,Sardalya Konservesi,464.0,25.95,0,0
2023-03-10,SARDL,Sardalya Konservesi,464.0,24.16,0,0
2023-03-11,SARDL,Sardalya Konservesi,454.0,26.42,1,0
2023-03-12,SARDL,Sardalya Konservesi,333.0,26.77,0,0
2023-03-13,SARDL,Sardalya Konservesi,476.0,25.45,0,0
2023-03-14,SARDL,Sardalya Konservesi,436.0,25.43,0,0
2023-03-15,SARDL,Sardalya Konservesi,448.0,26.17,0,0
2023-03-16,SARDL,Sardalya Konservesi,519.0,26.44,0,0
2023-03-17,SARDL,Sardalya Konservesi,421.0,25.17,0,0
2023-03-18,SARDL,Sardalya Konservesi,298.0,25.93,0,0
2023-03-19,SARDL,Sardalya Konservesi,328.0,25.73,0,0
2023-03-20,SARDL,Sardalya Konservesi,441.0,26.11,0,0
2023-03-21,SARDL,Sardalya Konservesi,425.0,25.86,0,0
2023-03-22,SARDL,Sardalya Konservesi,653.0,26.52,1,0
2023-03-23,SARDL,Sardalya Konservesi,393.0,26.32,0,0
2023-03-24,SARDL,Sardalya Konservesi,440.0,25.67,0,0
2023-03-25,SARDL,Sardalya Konservesi,311.0,25.33,0,0
2023-03-26,SARDL,Sardalya Konservesi,454.0,25.83,1,0
2023-03-27,SARDL,Sardalya Konservesi,473.0,25.57,0,0
2023-03-28,SARDL,Sardalya Konservesi,405.0,25.34,0,0
2023-03-29,SARDL,Sardalya Konservesi,435.0,25.65,0,0
2023-03-30,SARDL,Sardalya Konservesi,606.0,24.6,1,0
2023-03-31,SARDL,Sardalya Konservesi,444.0,26.74,0,0
2023-04-01,SARDL,Sardalya Konservesi,282.0,25.76,0,0
2023-04-02,SARDL,Sardalya Konservesi,269.0,24.93,0,0
2023-04-03,SARDL,Sardalya Konservesi,506.0,25.81,0,0
2023-04-04,SARDL,Sardalya Konservesi,457.0,24.48,0,0
2023-04-05,SARDL,Sardalya Konservesi,421.0,25.54,0,0
2023-04-06,SARDL,Sardalya Konservesi,386.0,25.42,0,0
2023-04-07,SARDL,Sardalya Konservesi,442.0,25.98,0,0
2023-04-08,SARDL,Sardalya Konservesi,268.0,26.26,0,0
2023-04-09,SARDL,Sardalya Konservesi,331.0,26.38,0,0
2023-04-10,SARDL,Sardalya Konservesi,418.0,26.15,0,0
2023-04-11,SARDL,Sardalya Konservesi,470.0,26.1,0,0
2023-04-12,SARDL,Sardalya Konservesi,462.0,26.45,0,0
2023-04-13,SARDL,Sardalya Konservesi,410.0,26.01,0,0
2023-04-14,SARDL,Sardalya Konservesi,448.0,26.12,0,0
2023-04-15,SARDL,Sardalya Konservesi,362.0,26.24,0,0
2023-04-16,SARDL,Sardalya Konservesi,341.0,25.66,0,0
2023-04-17,SARDL,Sardalya Konservesi,490.0,26.07,0,0
2023-04-18,SARDL,Sardalya Konservesi,501.0,26.4,0,0
2023-04-19,SARDL,Sardalya Konservesi,537.0,25.8,0,0
2023-04-20,SARDL,Sardalya Konservesi,530.0,26.4,0,0
2023-04-21,SARDL,Sardalya Konservesi,203.0,26.19,0,1
2023-04-22,SARDL,Sardalya Konservesi,203.0,25.96,0,1
2023-04-23,SARDL,Sardalya Konservesi,203.0,26.54,0,1
2023-04-24,SARDL,Sardalya Konservesi,203.0,25.97,0,1
2023-04-25,SARDL,Sardalya Konservesi,437.0,26.85,0,0
2023-04-26,SARDL,Sardalya Konservesi,436.0,25.41,0,0
2023-04-27,SARDL,Sardalya Konservesi,425.0,25.95,0,0
2023-04-28,SARDL,Sardalya Konservesi,426.0,26.37,0,0
2023-04-29,SARDL,Sardalya Konservesi,343.0,25.91,0,0
2023-04-30,SARDL,Sardalya Konservesi,308.0,25.17,0,0
2023-05-01,SARDL,Sardalya Konservesi,405.5,26.57,0,1
2023-05-02,SARDL,Sardalya Konservesi,503.0,26.63,0,0
2023-05-03,SARDL,Sardalya Konservesi,393.0,26.99,0,0
2023-05-04,SARDL,Sardalya Konservesi,444.0,25.27,0,0
2023-05-05,SARDL,Sardalya Konservesi,366.0,25.41,0,0
2023-05-06,SARDL,Sardalya Konservesi,323.0,26.29,0,0
2023-05-07,SARDL,Sardalya Konservesi,328.0,27.03,0,0
2023-05-08,SARDL,Sardalya Konservesi,395.0,27.14,0,0
2023-05-09,SARDL,Sardalya Konservesi,462.0,25.55,0,0
2023-05-10,SARDL,Sardalya Konservesi,447.0,26.85,0,0
2023-05-11,SARDL,Sardalya Konservesi,429.0,26.92,0,0
2023-05-12,SARDL,Sardalya Konservesi,427.0,26.45,0,0
2023-05-13,SARDL,Sardalya Konservesi,330.0,27.42,0,0
2023-05-14,SARDL,Sardalya Konservesi,355.0,25.6,0,0
2023-05-15,SARDL,Sardalya Konservesi,434.0,25.81,0,0
2023-05-16,SARDL,Sardalya Konservesi,452.0,26.44,0,0
2023-05-17,SARDL,Sardalya Konservesi,394.0,26.46,0,0
2023-05-18,SARDL,Sardalya Konservesi,471.0,26.47,0,0
2023-05-19,SARDL,Sardalya Konservesi,203.0,26.78,0,1
2023-05-20,SARDL,Sardalya Konservesi,284.0,25.88,0,0
2023-05-21,SARDL,Sardalya Konservesi,271.0,26.41,0,0
2023-05-22,SARDL,Sardalya Konservesi,554.0,25.65,1,0
2023-05-23,SARDL,Sardalya Konservesi,432.0,25.31,0,0
2023-05-24,SARDL,Sardalya Konservesi,450.0,25.15,0,0
2023-05-25,SARDL,Sardalya Konservesi,412.0,26.06,0,0
2023-05-26,SARDL,Sardalya Konservesi,431.0,26.03,0,0
2023-05-27,SARDL,Sardalya Konservesi,342.0,26.59,0,0
2023-05-28,SARDL,Sardalya Konservesi,365.0,26.82,0,0
2023-05-29,SARDL,Sardalya Konservesi,438.0,26.65,0,0
2023-05-30,SARDL,Sardalya Konservesi,565.0,26.06,1,0
2023-05-31,SARDL,Sardalya Konservesi,399.0,26.59,0,0
2023-06-01,SARDL,Sardalya Konservesi,627.0,26.44,0,0
2023-06-02,SARDL,Sardalya Konservesi,575.0,25.94,0,0
2023-06-03,SARDL,Sardalya Konservesi,399.0,27.66,0,0
2023-06-04,SARDL,Sardalya Konservesi,493.0,26.3,0,0
2023-06-05,SARDL,Sardalya Konservesi,564.0,26.63,0,0
2023-06-06,SARDL,Sardalya Konservesi,635.0,25.73,0,0
2023-06-07,SARDL,Sardalya Konservesi,637.0,24.97,0,0
2023-06-08,SARDL,Sardalya Konservesi,653.0,26.39,0,0
2023-06-09,SARDL,Sardalya Konservesi,612.0,25.77,0,0
2023-06-10,SARDL,Sardalya Konservesi,456.0,26.61,0,0
2023-06-11,SARDL,Sardalya Konservesi,425.0,25.68,0,0
2023-06-12,SARDL,Sardalya Konservesi,641.0,27.14,0,0
2023-06-13,SARDL,Sardalya Konservesi,653.0,25.53,0,0
2023-06-14,SARDL,Sardalya Konservesi,613.0,25.57,0,0
2023-06-15,SARDL,Sardalya Konservesi,653.0,26.72,1,0
2023-06-16,SARDL,Sardalya Konservesi,653.0,25.19,0,0
2023-06-17,SARDL,Sardalya Konservesi,429.0,26.89,0,0
2023-06-18,SARDL,Sardalya Konservesi,339.0,26.49,0,0
2023-06-19,SARDL,Sardalya Konservesi,653.0,25.0,0,0
2023-06-20,SARDL,Sardalya Konservesi,611.0,26.17,0,0
2023-06-21,SARDL,Sardalya Konservesi,610.0,26.59,0,0
2023-06-22,SARDL,Sardalya Konservesi,648.0,26.23,0,0
2023-06-23,SARDL,Sardalya Konservesi,653.0,25.69,0,0
2023-06-24,SARDL,Sardalya Konservesi,413.0,26.37,0,0
2023-06-25,SARDL,Sardalya Konservesi,450.0,25.89,0,0
2023-06-26,SARDL,Sardalya Konservesi,550.0,26.34,0,0
2023-06-27,SARDL,Sardalya Konservesi,588.0,26.19,0,0
2023-06-28,SARDL,Sardalya Konservesi,254.0,27.19,0,1
2023-06-29,SARDL,Sardalya Konservesi,237.0,27.36,0,1
2023-06-30,SARDL,Sardalya Konservesi,259.0,26.38,0,1
2023-07-01,SARDL,Sardalya Konservesi,203.0,26.86,0,1
2023-07-02,SARDL,Sardalya Konservesi,418.0,26.07,0,0
2023-07-03,SARDL,Sardalya Konservesi,653.0,26.36,0,0
2023-07-04,SARDL,Sardalya Konservesi,602.0,26.03,0,0
2023-07-05,SARDL,Sardalya Konservesi,653.0,26.96,1,0
2023-07-06,SARDL,Sardalya Konservesi,632.0,26.87,0,0
2023-07-07,SARDL,Sardalya Konservesi,594.0,26.02,0,0
2023-07-08,SARDL,Sardalya Konservesi,477.0,27.19,0,0
2023-07-09,SARDL,Sardalya Konservesi,480.0,25.89,0,0
2023-07-10,SARDL,Sardalya Konservesi,653.0,27.3,1,0
2023-07-11,SARDL,Sardalya Konservesi,653.0,26.84,0,0
2023-07-12,SARDL,Sardalya Konservesi,653.0,26.25,0,0
2023-07-13,SARDL,Sardalya Konservesi,653.0,27.28,0,0
2023-07-14,SARDL,Sardalya Konservesi,653.0,26.62,0,0
2023-07-15,SARDL,Sardalya Konservesi,653.0,25.81,0,0
2023-07-16,SARDL,Sardalya Konservesi,502.0,27.25,0,0
2023-07-17,SARDL,Sardalya Konservesi,585.5,26.67,0,0
2023-07-18,SARDL,Sardalya Konservesi,653.0,26.31,0,0
2023-07-19,SARDL,Sardalya Konservesi,619.0,26.4,0,0
2023-07-20,SARDL,Sardalya Konservesi,595.0,26.97,0,0
2023-07-21,SARDL,Sardalya Konservesi,628.0,27.24,0,0
2023-07-22,SARDL,Sardalya Konservesi,425.0,25.89,0,0
2023-07-23,SARDL,Sardalya Konservesi,415.0,27.4,0,0
2023-07-24,SARDL,Sardalya Konservesi,585.0,27.19,0,0
2023-07-25,SARDL,Sardalya Konservesi,653.0,26.62,0,0
2023-07-26,SARDL,Sardalya Konservesi,591.0,26.04,0,0
2023-07-27,SARDL,Sardalya Konservesi,653.0,26.72,0,0
2023-07-28,SARDL,Sardalya Konservesi,642.0,26.73,0,0
2023-07-29,SARDL,Sardalya Konservesi,624.0,26.57,1,0
2023-07-30,SARDL,Sardalya Konservesi,474.0,26.61,0,0
2023-07-31,SARDL,Sardalya Konservesi,617.0,27.18,0,0
2023-08-01,SARDL,Sardalya Konservesi,633.0,26.17,0,0
2023-08-02,SARDL,Sardalya Konservesi,587.0,27.53,0,0
2023-08-03,SARDL,Sardalya Konservesi,568.0,26.96,0,0
2023-08-04,SARDL,Sardalya Konservesi,653.0,26.23,0,0
2023-08-05,SARDL,Sardalya Konservesi,462.0,27.17,0,0
2023-08-06,SARDL,Sardalya Konservesi,429.0,25.56,0,0
2023-08-07,SARDL,Sardalya Konservesi,556.0,27.14,0,0
2023-08-08,SARDL,Sardalya Konservesi,653.0,26.63,0,0
2023-08-09,SARDL,Sardalya Konservesi,203.0,26.02,0,0
2023-08-10,SARDL,Sardalya Konservesi,646.0,26.03,0,0
2023-08-11,SARDL,Sardalya Konservesi,581.5,26.54,0,0
2023-08-12,SARDL,Sardalya Konservesi,517.0,26.91,0,0
2023-08-13,SARDL,Sardalya Konservesi,461.0,26.19,0,0
2023-08-14,SARDL,Sardalya Konservesi,653.0,26.44,0,0
2023-08-15,SARDL,Sardalya Konservesi,579.0,26.94,0,0
2023-08-16,SARDL,Sardalya Konservesi,632.0,26.79,0,0
2023-08-17,SARDL,Sardalya Konservesi,653.0,26.56,0,0
2023-08-18,SARDL,Sardalya Konservesi,653.0,26.34,0,0
2023-08-19,SARDL,Sardalya Konservesi,462.0,27.41,0,0
2023-08-20,SARDL,Sardalya Konservesi,438.0,28.44,0,0
2023-08-21,SARDL,Sardalya Konservesi,640.0,27.25,0,0
2023-08-22,SARDL,Sardalya Konservesi,653.0,27.35,0,0
2023-08-23,SARDL,Sardalya Konservesi,653.0,27.23,0,0
2023-08-24,SARDL,Sardalya Konservesi,618.0,26.64,0,0
2023-08-25,SARDL,Sardalya Konservesi,653.0,27.83,0,0
2023-08-26,SARDL,Sardalya Konservesi,422.0,27.09,0,0
2023-08-27,SARDL,Sardalya Konservesi,421.0,27.48,0,0
2023-08-28,SARDL,Sardalya Konservesi,635.0,26.39,0,0
2023-08-29,SARDL,Sardalya Konservesi,653.0,25.68,0,0
2023-08-30,SARDL,Sardalya Konservesi,244.0,27.19,0,1
2023-08-31,SARDL,Sardalya Konservesi,623.0,26.85,0,0
2023-09-01,SARDL,Sardalya Konservesi,440.0,26.57,0,0
2023-09-02,SARDL,Sardalya Konservesi,313.0,26.87,0,0
2023-09-03,SARDL,Sardalya Konservesi,203.0,26.93,0,0
2023-09-04,SARDL,Sardalya Konservesi,461.0,27.17,0,0
2023-09-05,SARDL,Sardalya Konservesi,447.0,26.74,0,0
2023-09-06,SARDL,Sardalya Konservesi,389.0,27.32,0,0
2023-09-07,SARDL,Sardalya Konservesi,505.0,27.57,0,0
2023-09-08,SARDL,Sardalya Konservesi,428.0,27.0,0,0
2023-09-09,SARDL,Sardalya Konservesi,325.0,26.94,0,0
2023-09-10,SARDL,Sardalya Konservesi,270.0,27.34,0,0
2023-09-11,SARDL,Sardalya Konservesi,451.0,26.6,0,0
2023-09-12,SARDL,Sardalya Konservesi,393.0,27.0,0,0
2023-09-13,SARDL,Sardalya Konservesi,406.0,27.9,0,0
2023-09-14,SARDL,Sardalya Konservesi,428.0,27.11,0,0
2023-09-15,SARDL,Sardalya Konservesi,440.0,26.52,0,0
2023-09-16,SARDL,Sardalya Konservesi,298.0,27.32,0,0
2023-09-17,SARDL,Sardalya Konservesi,325.0,26.93,0,0
2023-09-18,SARDL,Sardalya Konservesi,404.0,26.05,0,0
2023-09-19,SARDL,Sardalya Konservesi,561.0,27.25,1,0
2023-09-20,SARDL,Sardalya Konservesi,465.0,26.84,0,0
2023-09-21,SARDL,Sardalya Konservesi,653.0,26.8,1,0
2023-09-22,SARDL,Sardalya Konservesi,357.0,26.2,0,0
2023-09-23,SARDL,Sardalya Konservesi,285.0,27.64,0,0
2023-09-24,SARDL,Sardalya Konservesi,334.0,26.64,0,0
2023-09-25,SARDL,Sardalya Konservesi,465.0,26.9,0,0
2023-09-26,SARDL,Sardalya Konservesi,446.0,26.85,0,0
2023-09-27,SARDL,Sardalya Konservesi,402.0,26.91,0,0
2023-09-28,SARDL,Sardalya Konservesi,638.0,28.14,1,0
2023-09-29,SARDL,Sardalya Konservesi,428.0,26.81,0,0
2023-09-30,SARDL,Sardalya Konservesi,285.0,28.02,0,0
2023-10-01,SARDL,Sardalya Konservesi,322.0,26.71,0,0
2023-10-02,SARDL,Sardalya Konservesi,436.0,28.46,0,0
2023-10-03,SARDL,Sardalya Konservesi,399.0,27.81,0,0
2023-10-04,SARDL,Sardalya Konservesi,421.0,27.44,0,0
2023-10-05,SARDL,Sardalya Konservesi,489.0,28.27,0,0
2023-10-06,SARDL,Sardalya Konservesi,410.0,28.5,0,0
2023-10-07,SARDL,Sardalya Konservesi,319.0,27.28,0,0
2023-10-08,SARDL,Sardalya Konservesi,313.0,26.91,0,0
2023-10-09,SARDL,Sardalya Konservesi,415.0,27.77,0,0
2023-10-10,SARDL,Sardalya Konservesi,407.0,26.9,0,0
2023-10-11,SARDL,Sardalya Konservesi,464.0,26.56,0,0
2023-10-12,SARDL,Sardalya Konservesi,406.0,26.92,0,0
2023-10-13,SARDL,Sardalya Konservesi,653.0,27.6,1,0
2023-10-14,SARDL,Sardalya Konservesi,330.0,27.03,0,0
2023-10-15,SARDL,Sardalya Konservesi,256.0,27.01,0,0
2023-10-16,SARDL,Sardalya Konservesi,405.0,28.06,0,0
2023-10-17,SARDL,Sardalya Konservesi,409.0,26.94,0,0
2023-10-18,SARDL,Sardalya Konservesi,424.0,27.38,0,0
2023-10-19,SARDL,Sardalya Konservesi,491.0,27.89,0,0
2023-10-20,SARDL,Sardalya Konservesi,401.0,26.99,0,0
2023-10-21,SARDL,Sardalya Konservesi,321.0,27.08,0,0
2023-10-22,SARDL,Sardalya Konservesi,298.0,27.31,0,0
2023-10-23,SARDL,Sardalya Konservesi,357.0,26.67,0,0
2023-10-24,SARDL,Sardalya Konservesi,478.0,26.84,0,0
2023-10-25,SARDL,Sardalya Konservesi,427.0,27.64,0,0
2023-10-26,SARDL,Sardalya Konservesi,526.0,27.8,1,0
2023-10-27,SARDL,Sardalya Konservesi,372.0,27.44,0,0
2023-10-28,SARDL,Sardalya Konservesi,316.0,27.61,0,0
2023-10-29,SARDL,Sardalya Konservesi,203.0,27.58,0,1
2023-10-30,SARDL,Sardalya Konservesi,392.0,27.86,0,0
2023-10-31,SARDL,Sardalya Konservesi,411.0,28.09,0,0
2023-11-01,SARDL,Sardalya Konservesi,430.0,26.37,0,0
2023-11-02,SARDL,Sardalya Konservesi,399.0,27.81,0,0
2023-11-03,SARDL,Sardalya Konservesi,346.5,28.2,0,0
2023-11-04,SARDL,Sardalya Konservesi,294.0,27.21,0,0
2023-11-05,SARDL,Sardalya Konservesi,285.0,26.54,0,0
2023-11-06,SARDL,Sardalya Konservesi,430.0,27.09,0,0
2023-11-07,SARDL,Sardalya Konservesi,459.0,25.84,0,0
2023-11-08,SARDL,Sardalya Konservesi,441.5,27.89,0,0
2023-11-09,SARDL,Sardalya Konservesi,424.0,26.69,0,0
2023-11-10,SARDL,Sardalya Konservesi,470.0,28.03,0,0
2023-11-11,SARDL,Sardalya Konservesi,313.0,28.34,0,0
2023-11-12,SARDL,Sardalya Konservesi,271.0,27.5,0,0
2023-11-13,SARDL,Sardalya Konservesi,418.0,28.12,0,0
2023-11-14,SARDL,Sardalya Konservesi,433.0,27.56,0,0
2023-11-15,SARDL,Sardalya Konservesi,406.0,26.23,0,0
2023-11-16,SARDL,Sardalya Konservesi,432.0,27.81,0,0
2023-11-17,SARDL,Sardalya Konservesi,461.0,27.82,0,0
2023-11-18,SARDL,Sardalya Konservesi,297.0,27.12,0,0
2023-11-19,SARDL,Sardalya Konservesi,329.0,27.5,0,0
2023-11-20,SARDL,Sardalya Konservesi,372.0,27.46,0,0
2023-11-21,SARDL,Sardalya Konservesi,460.0,27.49,0,0
2023-11-22,SARDL,Sardalya Konservesi,599.0,28.35,1,0
2023-11-23,SARDL,Sardalya Konservesi,420.0,26.79,0,0
2023-11-24,SARDL,Sardalya Konservesi,464.0,27.88,0,0
2023-11-25,SARDL,Sardalya Konservesi,304.0,27.91,0,0
2023-11-26,SARDL,Sardalya Konservesi,382.0,28.11,1,0
2023-11-27,SARDL,Sardalya Konservesi,460.0,27.74,0,0
2023-11-28,SARDL,Sardalya Konservesi,455.0,27.97,0,0
2023-11-29,SARDL,Sardalya Konservesi,398.0,27.97,0,0
2023-11-30,SARDL,Sardalya Konservesi,403.0,27.67,0,0
2023-12-01,SARDL,Sardalya Konservesi,394.0,27.51,0,0
2023-12-02,SARDL,Sardalya Konservesi,261.0,27.87,0,0
2023-12-03,SARDL,Sardalya Konservesi,311.0,28.03,0,0
2023-12-04,SARDL,Sardalya Konservesi,427.0,28.75,0,0
2023-12-05,SARDL,Sardalya Konservesi,458.0,27.59,0,0
2023-12-06,SARDL,Sardalya Konservesi,444.0,27.63,0,0
2023-12-07,SARDL,Sardalya Konservesi,425.0,28.27,0,0
2023-12-08,SARDL,Sardalya Konservesi,376.0,28.39,0,0
2023-12-09,SARDL,Sardalya Konservesi,266.0,28.62,0,0
2023-12-10,SARDL,Sardalya Konservesi,264.0,28.49,0,0
2023-12-11,SARDL,Sardalya Konservesi,440.0,28.84,0,0
2023-12-12,SARDL,Sardalya Konservesi,499.0,27.23,0,0
2023-12-13,SARDL,Sardalya Konservesi,426.0,27.15,0,0
2023-12-14,SARDL,Sardalya Konservesi,448.0,29.21,0,0
2023-12-15,SARDL,Sardalya Konservesi,425.0,26.65,0,0
2023-12-16,SARDL,Sardalya Konservesi,315.0,27.58,0,0
2023-12-17,SARDL,Sardalya Konservesi,324.0,27.76,0,0
2023-12-18,SARDL,Sardalya Konservesi,415.0,26.95,0,0
2023-12-19,SARDL,Sardalya Konservesi,408.0,27.98,0,0
2023-12-20,SARDL,Sardalya Konservesi,408.0,28.42,0,0
2023-12-21,SARDL,Sardalya Konservesi,431.0,27.9,0,0
2023-12-22,SARDL,Sardalya Konservesi,436.0,27.26,0,0
2023-12-23,SARDL,Sardalya Konservesi,299.0,27.1,0,0
2023-12-24,SARDL,Sardalya Konservesi,275.0,27.86,0,0
2023-12-25,SARDL,Sardalya Konservesi,443.0,28.2,0,0
2023-12-26,SARDL,Sardalya Konservesi,434.0,28.15,0,0
2023-12-27,SARDL,Sardalya Konservesi,203.0,27.22,0,0
2023-12-28,SARDL,Sardalya Konservesi,393.0,28.22,0,0
2023-12-29,SARDL,Sardalya Konservesi,426.0,27.26,0,0
2023-12-30,SARDL,Sardalya Konservesi,310.0,27.68,0,0
2023-12-31,SARDL,Sardalya Konservesi,314.0,27.73,0,0
2024-01-01,SARDL,Sardalya Konservesi,203.0,28.58,0,1
2024-01-02,SARDL,Sardalya Konservesi,396.0,27.94,0,0
2024-01-03,SARDL,Sardalya Konservesi,653.0,27.51,0,0
2024-01-04,SARDL,Sardalya Konservesi,401.0,27.66,0,0
2024-01-05,SARDL,Sardalya Konservesi,487.0,29.1,0,0
2024-01-06,SARDL,Sardalya Konservesi,444.5,27.87,0,0
2024-01-07,SARDL,Sardalya Konservesi,402.0,28.35,1,0
2024-01-08,SARDL,Sardalya Konservesi,417.0,28.45,0,0
2024-01-09,SARDL,Sardalya Konservesi,416.0,28.88,0,0
2024-01-10,SARDL,Sardalya Konservesi,441.0,29.29,0,0
2024-01-11,SARDL,Sardalya Konservesi,416.0,28.75,0,0
2024-01-12,SARDL,Sardalya Konservesi,354.0,27.25,0,0
2024-01-13,SARDL,Sardalya Konservesi,408.5,28.7,0,0
2024-01-14,SARDL,Sardalya Konservesi,463.0,27.3,1,0
2024-01-15,SARDL,Sardalya Konservesi,482.0,28.65,0,0
2024-01-16,SARDL,Sardalya Konservesi,478.0,27.26,0,0
2024-01-17,SARDL,Sardalya Konservesi,484.0,28.23,0,0
2024-01-18,SARDL,Sardalya Konservesi,440.0,28.33,0,0
2024-01-19,SARDL,Sardalya Konservesi,464.0,28.74,0,0
2024-01-20,SARDL,Sardalya Konservesi,298.0,28.65,0,0
2024-01-21,SARDL,Sardalya Konservesi,267.0,27.95,0,0
2024-01-22,SARDL,Sardalya Konservesi,462.0,27.74,0,0
2024-01-23,SARDL,Sardalya Konservesi,400.0,28.38,0,0
2024-01-24,SARDL,Sardalya Konservesi,538.0,28.79,0,0
2024-01-25,SARDL,Sardalya Konservesi,427.0,27.57,0,0
2024-01-26,SARDL,Sardalya Konservesi,431.0,27.74,0,0
2024-01-27,SARDL,Sardalya Konservesi,293.0,28.25,0,0
2024-01-28,SARDL,Sardalya Konservesi,389.0,27.94,0,0
2024-01-29,SARDL,Sardalya Konservesi,485.0,28.37,0,0
2024-01-30,SARDL,Sardalya Konservesi,415.0,28.11,0,0
2024-01-31,SARDL,Sardalya Konservesi,448.0,28.51,0,0
2024-02-01,SARDL,Sardalya Konservesi,451.0,28.02,0,0
2024-02-02,SARDL,Sardalya Konservesi,416.0,27.92,0,0
2024-02-03,SARDL,Sardalya Konservesi,302.0,27.08,0,0
2024-02-04,SARDL,Sardalya Konservesi,294.0,27.16,0,0
2024-02-05,SARDL,Sardalya Konservesi,382.0,28.49,0,0
2024-02-06,SARDL,Sardalya Konservesi,437.0,28.06,0,0
2024-02-07,SARDL,Sardalya Konservesi,418.0,28.04,0,0
2024-02-08,SARDL,Sardalya Konservesi,451.0,28.36,0,0
2024-02-09,SARDL,Sardalya Konservesi,420.0,28.19,0,0
2024-02-10,SARDL,Sardalya Konservesi,278.0,28.68,0,0
2024-02-11,SARDL,Sardalya Konservesi,321.0,28.59,0,0
2024-02-12,SARDL,Sardalya Konservesi,434.0,28.32,0,0
2024-02-13,SARDL,Sardalya Konservesi,483.0,27.15,0,0
2024-02-14,SARDL,Sardalya Konservesi,401.0,28.7,0,0
2024-02-15,SARDL,Sardalya Konservesi,596.0,28.66,1,0
2024-02-16,SARDL,Sardalya Konservesi,476.0,27.91,0,0
2024-02-17,SARDL,Sardalya Konservesi,344.0,28.0,0,0
2024-02-18,SARDL,Sardalya Konservesi,334.0,28.56,0,0
2024-02-19,SARDL,Sardalya Konservesi,453.0,28.59,0,0
2024-02-20,SARDL,Sardalya Konservesi,409.0,28.39,0,0
2024-02-21,SARDL,Sardalya Konservesi,653.0,28.31,0,0
2024-02-22,SARDL,Sardalya Konservesi,452.0,28.69,0,0
2024-02-23,SARDL,Sardalya Konservesi,577.0,27.11,1,0
2024-02-24,SARDL,Sardalya Konservesi,283.0,28.12,0,0
2024-02-25,SARDL,Sardalya Konservesi,351.0,28.82,1,0
2024-02-26,SARDL,Sardalya Konservesi,481.0,28.79,0,0
2024-02-27,SARDL,Sardalya Konservesi,432.0,28.2,0,0
2024-02-28,SARDL,Sardalya Konservesi,408.0,28.88,0,0
2024-02-29,SARDL,Sardalya Konservesi,403.0,28.71,0,0
2024-03-01,SARDL,Sardalya Konservesi,445.0,27.65,0,0
2024-03-02,SARDL,Sardalya Konservesi,268.0,28.34,0,0
2024-03-03,SARDL,Sardalya Konservesi,300.0,29.16,0,0
2024-03-04,SARDL,Sardalya Konservesi,490.0,28.66,0,0
